ID,Transect,Flag,Species,Pheno,LeafID,Notes,date,count,ID_Species
2.2,2,2,SALPUL,LO,NA,NA,2022-06-27,6,2.2_SALPUL
2.2,2,2,LEDPAL,3,NA,NA,2022-06-09,14,2.2_LEDPAL
2.2,2,2,LEDPAL,3,NA,NA,2022-06-13,13,2.2_LEDPAL
2.2,2,2,LEDPAL,3,NA,NA,2022-06-15,11,2.2_LEDPAL
2.2,2,2,LEDPAL,3,NA,NA,2022-06-18,9,2.2_LEDPAL
2.2,2,2,LEDPAL,3,NA,NA,2022-06-20,6,2.2_LEDPAL
2.2,2,2,LEDPAL,3,NA,NA,2022-06-22,3,2.2_LEDPAL
2.2,2,2,LEDPAL,3,NA,NA,2022-06-24,3,2.2_LEDPAL
2.2,2,2,LEDPAL,3,NA,NA,2022-06-27,3,2.2_LEDPAL
2.2,2,2,LEDPAL,4,NA,NA,2022-06-13,3,2.2_LEDPAL
2.2,2,2,LEDPAL,4,NA,NA,2022-06-15,5,2.2_LEDPAL
2.2,2,2,LEDPAL,4,NA,NA,2022-06-18,7,2.2_LEDPAL
2.2,2,2,LEDPAL,4,NA,NA,2022-06-20,9,2.2_LEDPAL
2.2,2,2,LEDPAL,4,NA,NA,2022-06-22,12,2.2_LEDPAL
2.2,2,2,LEDPAL,4,NA,NA,2022-06-24,12,2.2_LEDPAL
2.2,2,2,LEDPAL,4,NA,NA,2022-06-27,12,2.2_LEDPAL
2.2,2,2,LEDPAL,sub_3,NA,NA,2022-06-27,12,2.2_LEDPAL
2.2,2,2,LEDPAL,sub_4,NA,NA,2022-06-27,17,2.2_LEDPAL
2.2,2,2,LEDPAL,sub_senescing,NA,NA,2022-06-27,1,2.2_LEDPAL
2.2,2,2,VACVIT,3,NA,NA,2022-06-09,8,2.2_VACVIT
2.2,2,2,VACVIT,3,NA,NA,2022-06-13,7,2.2_VACVIT
2.2,2,2,VACVIT,3,NA,NA,2022-06-15,7,2.2_VACVIT
2.2,2,2,VACVIT,3,NA,NA,2022-06-18,7,2.2_VACVIT
2.2,2,2,VACVIT,3,NA,NA,2022-06-20,7,2.2_VACVIT
2.2,2,2,VACVIT,3,NA,NA,2022-06-22,7,2.2_VACVIT
2.2,2,2,VACVIT,3,NA,NA,2022-06-24,7,2.2_VACVIT
2.2,2,2,VACVIT,3,NA,NA,2022-06-27,7,2.2_VACVIT
2.2,2,2,VACVIT,4,NA,NA,2022-06-13,16,2.2_VACVIT
2.2,2,2,VACVIT,4,NA,NA,2022-06-15,16,2.2_VACVIT
2.2,2,2,VACVIT,4,NA,NA,2022-06-18,16,2.2_VACVIT
2.2,2,2,VACVIT,4,NA,NA,2022-06-20,15,2.2_VACVIT
2.2,2,2,VACVIT,4,NA,NA,2022-06-22,14,2.2_VACVIT
2.2,2,2,VACVIT,4,NA,NA,2022-06-24,12,2.2_VACVIT
2.2,2,2,VACVIT,4,NA,NA,2022-06-27,12,2.2_VACVIT
2.2,2,2,CARBIG,mm,O,NA,2022-06-09,53,2.2_CARBIG
2.2,2,2,CARBIG,mm,O,NA,2022-06-13,52,2.2_CARBIG
2.2,2,2,CARBIG,mm,O,NA,2022-06-15,58,2.2_CARBIG
2.2,2,2,CARBIG,mm,O,NA,2022-06-18,60,2.2_CARBIG
2.2,2,2,CARBIG,mm,O,NA,2022-06-20,52,2.2_CARBIG
2.2,2,2,CARBIG,mm,O,NA,2022-06-22,58,2.2_CARBIG
2.2,2,2,CARBIG,mm,O,NA,2022-06-24,55,2.2_CARBIG
2.2,2,2,CARBIG,mm,O,NA,2022-06-27,60,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-09,91,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-13,104,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-15,50,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-18,115,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-20,64,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-22,75,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-24,74,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-27,85,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-09,64,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-13,79,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-15,80,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-18,60,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-20,98,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-22,105,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-24,108,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-27,115,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-15,105,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-18,94,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-20,114,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-22,120,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-24,120,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-27,122,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-09,82,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-13,95,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-15,100,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-18,110,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-20,115,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-22,124,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-24,124,2.2_CARBIG
2.2,2,2,CARBIG,mm,NA,NA,2022-06-27,130,2.2_CARBIG
2.2,2,2,ERIVAG,mm,T,NA,2022-06-09,65,2.2_ERIVAG
2.2,2,2,ERIVAG,mm,T,NA,2022-06-13,113,2.2_ERIVAG
2.2,2,2,ERIVAG,mm,T,NA,2022-06-15,60,2.2_ERIVAG
2.2,2,2,ERIVAG,mm,T,NA,2022-06-18,60,2.2_ERIVAG
2.2,2,2,ERIVAG,mm,T,NA,2022-06-20,56,2.2_ERIVAG
2.2,2,2,ERIVAG,mm,T,NA,2022-06-22,60,2.2_ERIVAG
2.2,2,2,ERIVAG,mm,T,NA,2022-06-24,55,2.2_ERIVAG
2.2,2,2,ERIVAG,mm,T,NA,2022-06-27,55,2.2_ERIVAG
2.2,2,2,ERIVAG,mm,O,NA,2022-06-09,114,2.2_ERIVAG
2.2,2,2,ERIVAG,mm,O,NA,2022-06-13,63,2.2_ERIVAG
2.2,2,2,ERIVAG,mm,O,NA,2022-06-15,126,2.2_ERIVAG
2.2,2,2,ERIVAG,mm,O,NA,2022-06-18,120,2.2_ERIVAG
2.2,2,2,ERIVAG,mm,O,NA,2022-06-20,138,2.2_ERIVAG
2.2,2,2,ERIVAG,mm,O,NA,2022-06-22,148,2.2_ERIVAG
2.2,2,2,ERIVAG,mm,O,NA,2022-06-24,150,2.2_ERIVAG
2.2,2,2,ERIVAG,mm,O,NA,2022-06-27,150,2.2_ERIVAG
2.2,2,2,ERIVAG,mm,N,NA,2022-06-15,20,2.2_ERIVAG
2.2,2,2,ERIVAG,mm,N,NA,2022-06-18,35,2.2_ERIVAG
2.2,2,2,ERIVAG,mm,N,NA,2022-06-20,44,2.2_ERIVAG
2.2,2,2,ERIVAG,mm,N,NA,2022-06-22,60,2.2_ERIVAG
2.2,2,2,ERIVAG,mm,N,NA,2022-06-24,70,2.2_ERIVAG
2.2,2,2,ERIVAG,mm,N,NA,2022-06-27,80,2.2_ERIVAG
2.3,2,3,BETNAN,BB,NA,NA,2022-06-09,41,2.3_BETNAN
2.3,2,3,BETNAN,BB,NA,NA,2022-06-20,1,2.3_BETNAN
2.3,2,3,BETNAN,BB,NA,NA,2022-06-22,1,2.3_BETNAN
2.3,2,3,BETNAN,LE,NA,NA,2022-06-13,36,2.3_BETNAN
2.3,2,3,BETNAN,LE,NA,NA,2022-06-15,1,2.3_BETNAN
2.3,2,3,BETNAN,LO,NA,NA,2022-06-15,35,2.3_BETNAN
2.3,2,3,BETNAN,LO,NA,NA,2022-06-18,36,2.3_BETNAN
2.3,2,3,BETNAN,LO,NA,NA,2022-06-20,36,2.3_BETNAN
2.3,2,3,BETNAN,LO,NA,NA,2022-06-22,36,2.3_BETNAN
2.3,2,3,BETNAN,LO,NA,NA,2022-06-24,36,2.3_BETNAN
2.3,2,3,BETNAN,LO,NA,NA,2022-06-27,36,2.3_BETNAN
2.3,2,3,BETNAN,new_stem,NA,NA,2022-06-27,5,2.3_BETNAN
2.3,2,3,BETNAN,new_stem,NA,NA,2022-06-24,5,2.3_BETNAN
2.3,2,3,BETNAN,new_stem,NA,NA,2022-06-27,8,2.3_BETNAN
2.3,2,3,SALPUL,BB,NA,NA,2022-06-09,19,2.3_SALPUL
2.3,2,3,SALPUL,BB,NA,NA,2022-06-20,1,2.3_SALPUL
2.3,2,3,SALPUL,BB,NA,NA,2022-06-22,2,2.3_SALPUL
2.3,2,3,SALPUL,BB,NA,NA,2022-06-24,1,2.3_SALPUL
2.3,2,3,SALPUL,LE,NA,NA,2022-06-13,19,2.3_SALPUL
2.3,2,3,SALPUL,LE,NA,NA,2022-06-15,20,2.3_SALPUL
2.3,2,3,SALPUL,LE,NA,NA,2022-06-18,3,2.3_SALPUL
2.3,2,3,SALPUL,LE,NA,NA,2022-06-20,2,2.3_SALPUL
2.3,2,3,SALPUL,LE,NA,NA,2022-06-24,1,2.3_SALPUL
2.3,2,3,SALPUL,LO,NA,NA,2022-06-18,17,2.3_SALPUL
2.3,2,3,SALPUL,LO,NA,NA,2022-06-20,18,2.3_SALPUL
2.3,2,3,SALPUL,LO,NA,NA,2022-06-22,21,2.3_SALPUL
2.3,2,3,SALPUL,LO,NA,NA,2022-06-24,21,2.3_SALPUL
2.3,2,3,SALPUL,LO,NA,NA,2022-06-27,23,2.3_SALPUL
2.3,2,3,SALPUL,flowers,NA,NA,2022-06-15,3,2.3_SALPUL
2.3,2,3,SALPUL,flowers,NA,NA,2022-06-18,20,2.3_SALPUL
2.3,2,3,SALPUL,flowers,NA,NA,2022-06-20,2,2.3_SALPUL
2.3,2,3,SALPUL,flowers,NA,NA,2022-06-22,1,2.3_SALPUL
2.3,2,3,SALPUL,flowers,NA,NA,2022-06-24,1,2.3_SALPUL
2.3,2,3,SALPUL,flowers,NA,NA,2022-06-27,1,2.3_SALPUL
2.3,2,3,LEDPAL,3,NA,NA,2022-06-09,8,2.3_LEDPAL
2.3,2,3,LEDPAL,3,NA,NA,2022-06-13,8,2.3_LEDPAL
2.3,2,3,LEDPAL,3,NA,NA,2022-06-15,8,2.3_LEDPAL
2.3,2,3,LEDPAL,3,NA,NA,2022-06-18,8,2.3_LEDPAL
2.3,2,3,LEDPAL,3,NA,NA,2022-06-20,7,2.3_LEDPAL
2.3,2,3,LEDPAL,3,NA,NA,2022-06-22,7,2.3_LEDPAL
2.3,2,3,LEDPAL,3,NA,NA,2022-06-24,7,2.3_LEDPAL
2.3,2,3,LEDPAL,3,NA,NA,2022-06-27,2,2.3_LEDPAL
2.3,2,3,LEDPAL,4,NA,NA,2022-06-20,1,2.3_LEDPAL
2.3,2,3,LEDPAL,4,NA,NA,2022-06-22,1,2.3_LEDPAL
2.3,2,3,LEDPAL,4,NA,NA,2022-06-24,1,2.3_LEDPAL
2.3,2,3,LEDPAL,4,NA,NA,2022-06-27,6,2.3_LEDPAL
2.3,2,3,LEDPAL,sub_4,NA,NA,2022-06-27,13,2.3_LEDPAL
2.3,2,3,LEDPAL,sub_senescing,NA,NA,2022-06-27,6,2.3_LEDPAL
2.3,2,3,VACVIT,2,NA,NA,2022-06-09,6,2.3_VACVIT
2.3,2,3,VACVIT,2,NA,NA,2022-06-15,8,2.3_VACVIT
2.3,2,3,VACVIT,2,NA,NA,2022-06-18,6,2.3_VACVIT
2.3,2,3,VACVIT,3,NA,NA,2022-06-13,8,2.3_VACVIT
2.3,2,3,VACVIT,3,NA,NA,2022-06-15,4,2.3_VACVIT
2.3,2,3,VACVIT,3,NA,NA,2022-06-18,4,2.3_VACVIT
2.3,2,3,VACVIT,3,NA,NA,2022-06-20,7,2.3_VACVIT
2.3,2,3,VACVIT,3,NA,NA,2022-06-22,7,2.3_VACVIT
2.3,2,3,VACVIT,3,NA,NA,2022-06-24,7,2.3_VACVIT
2.3,2,3,VACVIT,3,NA,NA,2022-06-27,7,2.3_VACVIT
2.3,2,3,VACVIT,4,NA,NA,2022-06-13,10,2.3_VACVIT
2.3,2,3,VACVIT,4,NA,NA,2022-06-15,11,2.3_VACVIT
2.3,2,3,VACVIT,4,NA,NA,2022-06-18,6,2.3_VACVIT
2.3,2,3,VACVIT,4,NA,NA,2022-06-20,12,2.3_VACVIT
2.3,2,3,VACVIT,4,NA,NA,2022-06-22,12,2.3_VACVIT
2.3,2,3,VACVIT,4,NA,NA,2022-06-24,12,2.3_VACVIT
2.3,2,3,VACVIT,4,NA,NA,2022-06-27,12,2.3_VACVIT
2.3,2,3,CARBIG,mm,O,6-22 flower,2022-06-09,22,2.3_CARBIG
2.3,2,3,CARBIG,mm,O,6-22 flower,2022-06-13,21,2.3_CARBIG
2.3,2,3,CARBIG,mm,O,6-22 flower,2022-06-15,20,2.3_CARBIG
2.3,2,3,CARBIG,mm,O,6-22 flower,2022-06-18,24,2.3_CARBIG
2.3,2,3,CARBIG,mm,O,6-22 flower,2022-06-20,18,2.3_CARBIG
2.3,2,3,CARBIG,mm,O,6-22 flower,2022-06-22,25,2.3_CARBIG
2.3,2,3,CARBIG,mm,O,6-22 flower,2022-06-24,25,2.3_CARBIG
2.3,2,3,CARBIG,mm,O,6-22 flower,2022-06-27,25,2.3_CARBIG
2.3,2,3,CARBIG,mm,NA,6-24: 94mm flower,2022-06-09,66,2.3_CARBIG
2.3,2,3,CARBIG,mm,NA,6-24: 94mm flower,2022-06-13,68,2.3_CARBIG
2.3,2,3,CARBIG,mm,NA,6-24: 94mm flower,2022-06-15,80,2.3_CARBIG
2.3,2,3,CARBIG,mm,NA,6-24: 94mm flower,2022-06-18,102,2.3_CARBIG
2.3,2,3,CARBIG,mm,NA,6-24: 94mm flower,2022-06-20,108,2.3_CARBIG
2.3,2,3,CARBIG,mm,NA,6-24: 94mm flower,2022-06-22,120,2.3_CARBIG
2.3,2,3,CARBIG,mm,NA,6-24: 94mm flower,2022-06-24,120,2.3_CARBIG
2.3,2,3,CARBIG,mm,NA,6-24: 94mm flower,2022-06-27,125,2.3_CARBIG
2.3,2,3,CARBIG,mm,O,6-28: 125mm flower,2022-06-09,48,2.3_CARBIG
2.3,2,3,CARBIG,mm,O,6-28: 125mm flower,2022-06-13,47,2.3_CARBIG
2.3,2,3,CARBIG,mm,O,6-28: 125mm flower,2022-06-15,48,2.3_CARBIG
2.3,2,3,CARBIG,mm,O,6-28: 125mm flower,2022-06-18,50,2.3_CARBIG
2.3,2,3,CARBIG,mm,O,6-28: 125mm flower,2022-06-20,48,2.3_CARBIG
2.3,2,3,CARBIG,mm,O,6-28: 125mm flower,2022-06-22,50,2.3_CARBIG
2.3,2,3,CARBIG,mm,O,6-28: 125mm flower,2022-06-24,48,2.3_CARBIG
2.3,2,3,CARBIG,mm,O,6-28: 125mm flower,2022-06-27,50,2.3_CARBIG
2.3,2,3,ERIVAG,mm,T,NA,2022-06-09,63,2.3_ERIVAG
2.3,2,3,ERIVAG,mm,T,NA,2022-06-13,70,2.3_ERIVAG
2.3,2,3,ERIVAG,mm,T,NA,2022-06-15,78,2.3_ERIVAG
2.3,2,3,ERIVAG,mm,T,NA,2022-06-18,90,2.3_ERIVAG
2.3,2,3,ERIVAG,mm,T,NA,2022-06-20,88,2.3_ERIVAG
2.3,2,3,ERIVAG,mm,T,NA,2022-06-22,100,2.3_ERIVAG
2.3,2,3,ERIVAG,mm,T,NA,2022-06-24,100,2.3_ERIVAG
2.3,2,3,ERIVAG,mm,T,NA,2022-06-27,105,2.3_ERIVAG
2.3,2,3,ERIVAG,mm,O,NA,2022-06-09,55,2.3_ERIVAG
2.3,2,3,ERIVAG,mm,O,NA,2022-06-13,54,2.3_ERIVAG
2.3,2,3,ERIVAG,mm,O,NA,2022-06-15,54,2.3_ERIVAG
2.3,2,3,ERIVAG,mm,O,NA,2022-06-18,55,2.3_ERIVAG
2.3,2,3,ERIVAG,mm,O,NA,2022-06-20,55,2.3_ERIVAG
2.3,2,3,ERIVAG,mm,O,NA,2022-06-22,60,2.3_ERIVAG
2.3,2,3,ERIVAG,mm,O,NA,2022-06-24,55,2.3_ERIVAG
2.3,2,3,ERIVAG,mm,O,NA,2022-06-27,55,2.3_ERIVAG
2.3,2,3,ERIVAG,mm,NA,NA,2022-06-27,10,2.3_ERIVAG
2.4,2,4,BETNAN,BB,NA,NA,2022-06-09,11,2.4_BETNAN
2.4,2,4,BETNAN,BB,NA,NA,2022-06-15,2,2.4_BETNAN
2.4,2,4,BETNAN,LE,NA,NA,2022-06-09,23,2.4_BETNAN
2.4,2,4,BETNAN,LE,NA,NA,2022-06-13,36,2.4_BETNAN
2.4,2,4,BETNAN,LO,NA,NA,2022-06-15,38,2.4_BETNAN
2.4,2,4,BETNAN,LO,NA,NA,2022-06-18,40,2.4_BETNAN
2.4,2,4,BETNAN,LO,NA,NA,2022-06-20,40,2.4_BETNAN
2.4,2,4,BETNAN,LO,NA,NA,2022-06-22,40,2.4_BETNAN
2.4,2,4,BETNAN,LO,NA,NA,2022-06-24,40,2.4_BETNAN
2.4,2,4,BETNAN,LO,NA,NA,2022-06-27,40,2.4_BETNAN
2.4,2,4,BETNAN,new_stem,NA,NA,2022-06-27,8,2.4_BETNAN
2.4,2,4,BETNAN,new_stem,NA,NA,2022-06-24,8,2.4_BETNAN
2.4,2,4,BETNAN,new_stem,NA,NA,2022-06-27,3,2.4_BETNAN
2.4,2,4,SALPUL,BB,NA,NA,2022-06-09,13,2.4_SALPUL
2.4,2,4,SALPUL,BB,NA,NA,2022-06-13,11,2.4_SALPUL
2.4,2,4,SALPUL,BB,NA,NA,2022-06-15,11,2.4_SALPUL
2.4,2,4,SALPUL,LE,NA,NA,2022-06-13,3,2.4_SALPUL
2.4,2,4,SALPUL,LE,NA,NA,2022-06-15,5,2.4_SALPUL
2.4,2,4,SALPUL,LE,NA,NA,2022-06-18,16,2.4_SALPUL
2.4,2,4,SALPUL,LE,NA,NA,2022-06-20,13,2.4_SALPUL
2.4,2,4,SALPUL,LE,NA,NA,2022-06-22,6,2.4_SALPUL
2.4,2,4,SALPUL,LE,NA,NA,2022-06-24,6,2.4_SALPUL
2.4,2,4,SALPUL,LO,NA,NA,2022-06-20,3,2.4_SALPUL
2.4,2,4,SALPUL,LO,NA,NA,2022-06-22,10,2.4_SALPUL
2.4,2,4,SALPUL,LO,NA,NA,2022-06-24,10,2.4_SALPUL
2.4,2,4,SALPUL,LO,NA,NA,2022-06-27,15,2.4_SALPUL
2.4,2,4,SALPUL,flowers,NA,NA,2022-06-15,1,2.4_SALPUL
2.4,2,4,SALPUL,flowers,NA,NA,2022-06-18,1,2.4_SALPUL
2.4,2,4,LEDPAL,2,NA,"6-24: bottom senescing, 10 w/ new leaf buds",2022-06-09,14,2.4_LEDPAL
2.4,2,4,LEDPAL,3,NA,NA,2022-06-09,1,2.4_LEDPAL
2.4,2,4,LEDPAL,3,NA,NA,2022-06-13,15,2.4_LEDPAL
2.4,2,4,LEDPAL,3,NA,NA,2022-06-15,15,2.4_LEDPAL
2.4,2,4,LEDPAL,3,NA,NA,2022-06-18,15,2.4_LEDPAL
2.4,2,4,LEDPAL,3,NA,NA,2022-06-20,10,2.4_LEDPAL
2.4,2,4,LEDPAL,3,NA,NA,2022-06-22,8,2.4_LEDPAL
2.4,2,4,LEDPAL,3,NA,NA,2022-06-24,8,2.4_LEDPAL
2.4,2,4,LEDPAL,3,NA,NA,2022-06-27,6,2.4_LEDPAL
2.4,2,4,LEDPAL,4,NA,NA,2022-06-09,13,2.4_LEDPAL
2.4,2,4,LEDPAL,4,NA,NA,2022-06-20,5,2.4_LEDPAL
2.4,2,4,LEDPAL,4,NA,NA,2022-06-22,7,2.4_LEDPAL
2.4,2,4,LEDPAL,4,NA,NA,2022-06-24,7,2.4_LEDPAL
2.4,2,4,LEDPAL,4,NA,NA,2022-06-27,9,2.4_LEDPAL
2.4,2,4,LEDPAL,sub_3,NA,NA,2022-06-27,2,2.4_LEDPAL
2.4,2,4,LEDPAL,sub_4,NA,NA,2022-06-27,12,2.4_LEDPAL
2.4,2,4,LEDPAL,sub_senescing,NA,NA,2022-06-27,5,2.4_LEDPAL
2.4,2,4,VACVIT,2,NA,NA,2022-06-15,8,2.4_VACVIT
2.4,2,4,VACVIT,2,NA,NA,2022-06-18,7,2.4_VACVIT
2.4,2,4,VACVIT,2,NA,NA,2022-06-20,7,2.4_VACVIT
2.4,2,4,VACVIT,3,NA,NA,2022-06-09,7,2.4_VACVIT
2.4,2,4,VACVIT,3,NA,NA,2022-06-13,8,2.4_VACVIT
2.4,2,4,VACVIT,3,NA,NA,2022-06-15,9,2.4_VACVIT
2.4,2,4,VACVIT,3,NA,NA,2022-06-18,9,2.4_VACVIT
2.4,2,4,VACVIT,3,NA,NA,2022-06-20,9,2.4_VACVIT
2.4,2,4,VACVIT,3,NA,NA,2022-06-22,16,2.4_VACVIT
2.4,2,4,VACVIT,3,NA,NA,2022-06-24,16,2.4_VACVIT
2.4,2,4,VACVIT,3,NA,NA,2022-06-27,6,2.4_VACVIT
2.4,2,4,VACVIT,4,NA,NA,2022-06-13,9,2.4_VACVIT
2.4,2,4,VACVIT,4,NA,NA,2022-06-27,10,2.4_VACVIT
2.4,2,4,CARBIG,mm,NA,NA,2022-06-09,0,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-13,63,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-15,75,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-18,100,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-20,106,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-22,10,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-24,20,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-27,20,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-09,0,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-13,25,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-15,66,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-18,112,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-20,108,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-22,100,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-24,45,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-27,45,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-09,0,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-13,44,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-15,50,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-18,122,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-20,136,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-22,105,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-24,110,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-27,135,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-15,30,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-18,40,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-20,40,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-22,130,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-24,115,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-27,105,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-22,150,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-24,120,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-27,165,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-09,0,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-13,57,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-15,76,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-18,80,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-20,118,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-22,160,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-24,146,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-27,172,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-24,160,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-27,182,2.4_CARBIG
2.4,2,4,CARBIG,mm,NA,NA,2022-06-24,162,2.4_CARBIG
2.4,2,4,ERIVAG,mm,O,NA,2022-06-09,88,2.4_ERIVAG
2.4,2,4,ERIVAG,mm,O,NA,2022-06-13,14,2.4_ERIVAG
2.4,2,4,ERIVAG,mm,O,NA,2022-06-15,50,2.4_ERIVAG
2.4,2,4,ERIVAG,mm,O,NA,2022-06-18,50,2.4_ERIVAG
2.4,2,4,ERIVAG,mm,O,NA,2022-06-20,52,2.4_ERIVAG
2.4,2,4,ERIVAG,mm,O,NA,2022-06-22,50,2.4_ERIVAG
2.4,2,4,ERIVAG,mm,O,NA,2022-06-24,50,2.4_ERIVAG
2.4,2,4,ERIVAG,mm,O,NA,2022-06-27,50,2.4_ERIVAG
2.4,2,4,ERIVAG,mm,T,NA,2022-06-09,51,2.4_ERIVAG
2.4,2,4,ERIVAG,mm,T,NA,2022-06-13,45,2.4_ERIVAG
2.4,2,4,ERIVAG,mm,T,NA,2022-06-15,94,2.4_ERIVAG
2.4,2,4,ERIVAG,mm,T,NA,2022-06-18,100,2.4_ERIVAG
2.4,2,4,ERIVAG,mm,T,NA,2022-06-20,100,2.4_ERIVAG
2.4,2,4,ERIVAG,mm,T,NA,2022-06-22,105,2.4_ERIVAG
2.4,2,4,ERIVAG,mm,T,NA,2022-06-24,108,2.4_ERIVAG
2.4,2,4,ERIVAG,mm,T,NA,2022-06-27,105,2.4_ERIVAG
2.4,2,4,ERIVAG,mm,NA,NA,2022-06-09,6,2.4_ERIVAG
2.4,2,4,ERIVAG,mm,NA,NA,2022-06-13,50,2.4_ERIVAG
2.4,2,4,ERIVAG,mm,NA,NA,2022-06-22,50,2.4_ERIVAG
2.4,2,4,ERIVAG,mm,NA,NA,2022-06-24,60,2.4_ERIVAG
2.4,2,4,ERIVAG,mm,NA,NA,2022-06-27,60,2.4_ERIVAG
2.4,2,4,ERIVAG,mm,N,NA,2022-06-13,95,2.4_ERIVAG
2.4,2,4,ERIVAG,mm,N,NA,2022-06-15,18,2.4_ERIVAG
